Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,599,FAC,308,WPG won Def. Zone - WPG #12 JOKINEN vs EDM #26 ARCOBELLO,WINNIPEG JETS_12_OLLI JOKINEN,EDMONTON OILERS_26_MARK ARCOBELLO,,,Def. Zone,,,,WINNIPEG JETS_12_OLLI JOKINEN,WINNIPEG JETS_17_JAMES WRIGHT,WINNIPEG JETS_67_MICHAEL FROLIK,WINNIPEG JETS_33_DUSTIN BYFUGLIEN,WINNIPEG JETS_39_TOBIAS ENSTROM,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_26_MARK ARCOBELLO,EDMONTON OILERS_57_DAVID PERRON,EDMONTON OILERS_15_NICK SCHULTZ,EDMONTON OILERS_77_ANTON BELOV,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,FAC,599,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,536,TURN,309,EDM&nbsp;GIVEAWAY - #4 HALL- Neu. Zone,EDMONTON OILERS_4_TAYLOR HALL,,,,Neu. Zone,,,,WINNIPEG JETS_18_BRYAN LITTLE,WINNIPEG JETS_26_BLAKE WHEELER,WINNIPEG JETS_16_ANDREW LADD,WINNIPEG JETS_8_JACOB TROUBA,WINNIPEG JETS_44_ZACH BOGOSIAN,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_83_ALES HEMSKY,EDMONTON OILERS_4_TAYLOR HALL,EDMONTON OILERS_94_RYAN SMYTH,EDMONTON OILERS_2_JEFF PETRY,EDMONTON OILERS_5_LADISLAV SMID,EDMONTON OILERS_40_DEVAN DUBNYK,,,0,6,6,0,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,GIVE,536,3,0003,0,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,534,FAC,311,WPG won Neu. Zone - WPG #12 JOKINEN vs EDM #27 GORDON,WINNIPEG JETS_12_OLLI JOKINEN,EDMONTON OILERS_27_BOYD GORDON,,,Neu. Zone,,,,WINNIPEG JETS_12_OLLI JOKINEN,WINNIPEG JETS_17_JAMES WRIGHT,WINNIPEG JETS_67_MICHAEL FROLIK,WINNIPEG JETS_8_JACOB TROUBA,WINNIPEG JETS_44_ZACH BOGOSIAN,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_27_BOYD GORDON,EDMONTON OILERS_64_NAIL YAKUPOV,EDMONTON OILERS_6_JESSE JOENSUU,EDMONTON OILERS_19_JUSTIN SCHULTZ,EDMONTON OILERS_21_ANDREW FERENCE,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,FAC,534,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,491,BLOCK,312,EDM #57 PERRON BLOCKED BY  WPG #4 POSTMA- Snap- Def. Zone,WINNIPEG JETS_4_PAUL POSTMA,EDMONTON OILERS_57_DAVID PERRON,,,Def. Zone,Snap,,,WINNIPEG JETS_55_MARK SCHEIFELE,WINNIPEG JETS_40_DEVIN SETOGUCHI,WINNIPEG JETS_9_EVANDER KANE,WINNIPEG JETS_4_PAUL POSTMA,WINNIPEG JETS_5_MARK STUART,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_26_MARK ARCOBELLO,EDMONTON OILERS_57_DAVID PERRON,EDMONTON OILERS_19_JUSTIN SCHULTZ,EDMONTON OILERS_21_ANDREW FERENCE,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,BLOCK,491,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,464,PENL,313,WPG #5 STUART&nbsp;Slashing(2 min)- Def. Zone Drawn By: EDM #26 ARCOBELLO,WINNIPEG JETS_5_MARK STUART,EDMONTON OILERS_26_MARK ARCOBELLO,,,Def. Zone,,,,WINNIPEG JETS_55_MARK SCHEIFELE,WINNIPEG JETS_40_DEVIN SETOGUCHI,WINNIPEG JETS_9_EVANDER KANE,WINNIPEG JETS_4_PAUL POSTMA,WINNIPEG JETS_5_MARK STUART,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_26_MARK ARCOBELLO,EDMONTON OILERS_57_DAVID PERRON,EDMONTON OILERS_2_JEFF PETRY,EDMONTON OILERS_5_LADISLAV SMID,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,PENL,464,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,PP,464,FAC,314,EDM won Off. Zone - WPG #18 LITTLE vs EDM #4 HALL,EDMONTON OILERS_4_TAYLOR HALL,WINNIPEG JETS_18_BRYAN LITTLE,,,Off. Zone,,,,WINNIPEG JETS_18_BRYAN LITTLE,WINNIPEG JETS_16_ANDREW LADD,WINNIPEG JETS_8_JACOB TROUBA,WINNIPEG JETS_44_ZACH BOGOSIAN,WINNIPEG JETS_31_ONDREJ PAVELEC,,EDMONTON OILERS_64_NAIL YAKUPOV,EDMONTON OILERS_83_ALES HEMSKY,EDMONTON OILERS_4_TAYLOR HALL,EDMONTON OILERS_94_RYAN SMYTH,EDMONTON OILERS_19_JUSTIN SCHULTZ,EDMONTON OILERS_40_DEVAN DUBNYK,,,0,6,5,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,FAC,464,3,0003,0,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,SH,457,TURN,315,WPG&nbsp;TAKEAWAY - #16 LADD- Def. Zone,WINNIPEG JETS_16_ANDREW LADD,,,,Def. Zone,,,,WINNIPEG JETS_18_BRYAN LITTLE,WINNIPEG JETS_16_ANDREW LADD,WINNIPEG JETS_8_JACOB TROUBA,WINNIPEG JETS_44_ZACH BOGOSIAN,WINNIPEG JETS_31_ONDREJ PAVELEC,,EDMONTON OILERS_64_NAIL YAKUPOV,EDMONTON OILERS_83_ALES HEMSKY,EDMONTON OILERS_4_TAYLOR HALL,EDMONTON OILERS_94_RYAN SMYTH,EDMONTON OILERS_19_JUSTIN SCHULTZ,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,5,0,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,TAKE,457,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,SH,365,BLOCK,317,EDM #26 ARCOBELLO BLOCKED BY  WPG #33 BYFUGLIEN- Wrist- Def. Zone,WINNIPEG JETS_33_DUSTIN BYFUGLIEN,EDMONTON OILERS_26_MARK ARCOBELLO,,,Def. Zone,Wrist,,,WINNIPEG JETS_17_JAMES WRIGHT,WINNIPEG JETS_9_EVANDER KANE,WINNIPEG JETS_33_DUSTIN BYFUGLIEN,WINNIPEG JETS_39_TOBIAS ENSTROM,WINNIPEG JETS_31_ONDREJ PAVELEC,,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_26_MARK ARCOBELLO,EDMONTON OILERS_6_JESSE JOENSUU,EDMONTON OILERS_57_DAVID PERRON,EDMONTON OILERS_77_ANTON BELOV,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,5,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,BLOCK,365,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,SH,363,TURN,318,WPG&nbsp;GIVEAWAY - #17 WRIGHT- Def. Zone,WINNIPEG JETS_17_JAMES WRIGHT,,,,Def. Zone,,,,WINNIPEG JETS_17_JAMES WRIGHT,WINNIPEG JETS_9_EVANDER KANE,WINNIPEG JETS_33_DUSTIN BYFUGLIEN,WINNIPEG JETS_39_TOBIAS ENSTROM,WINNIPEG JETS_31_ONDREJ PAVELEC,,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_26_MARK ARCOBELLO,EDMONTON OILERS_6_JESSE JOENSUU,EDMONTON OILERS_57_DAVID PERRON,EDMONTON OILERS_77_ANTON BELOV,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,5,1,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,GIVE,363,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,PP,352,MISS,319,EDM #57 PERRON- Slap- Wide of Net- Off. Zone- 30 ft.,EDMONTON OILERS_57_DAVID PERRON,,,,Off. Zone,Slap,Wide of Net,30,WINNIPEG JETS_18_BRYAN LITTLE,WINNIPEG JETS_16_ANDREW LADD,WINNIPEG JETS_8_JACOB TROUBA,WINNIPEG JETS_44_ZACH BOGOSIAN,WINNIPEG JETS_31_ONDREJ PAVELEC,,EDMONTON OILERS_83_ALES HEMSKY,EDMONTON OILERS_4_TAYLOR HALL,EDMONTON OILERS_57_DAVID PERRON,EDMONTON OILERS_94_RYAN SMYTH,EDMONTON OILERS_77_ANTON BELOV,EDMONTON OILERS_40_DEVAN DUBNYK,,,0,6,5,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,MISS,352,3,0003,0,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,340,TURN,320,EDM&nbsp;GIVEAWAY - #4 HALL- Off. Zone,EDMONTON OILERS_4_TAYLOR HALL,,,,Off. Zone,,,,WINNIPEG JETS_18_BRYAN LITTLE,WINNIPEG JETS_16_ANDREW LADD,WINNIPEG JETS_5_MARK STUART,WINNIPEG JETS_8_JACOB TROUBA,WINNIPEG JETS_44_ZACH BOGOSIAN,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_83_ALES HEMSKY,EDMONTON OILERS_4_TAYLOR HALL,EDMONTON OILERS_94_RYAN SMYTH,EDMONTON OILERS_2_JEFF PETRY,EDMONTON OILERS_5_LADISLAV SMID,EDMONTON OILERS_40_DEVAN DUBNYK,,,0,6,6,0,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,GIVE,340,3,0003,0,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,309,FAC,323,EDM won Def. Zone - WPG #12 JOKINEN vs EDM #27 GORDON,EDMONTON OILERS_27_BOYD GORDON,WINNIPEG JETS_12_OLLI JOKINEN,,,Def. Zone,,,,WINNIPEG JETS_12_OLLI JOKINEN,WINNIPEG JETS_27_ERIC TANGRADI,WINNIPEG JETS_67_MICHAEL FROLIK,WINNIPEG JETS_33_DUSTIN BYFUGLIEN,WINNIPEG JETS_39_TOBIAS ENSTROM,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_27_BOYD GORDON,EDMONTON OILERS_6_JESSE JOENSUU,EDMONTON OILERS_19_JUSTIN SCHULTZ,EDMONTON OILERS_21_ANDREW FERENCE,EDMONTON OILERS_40_DEVAN DUBNYK,,,0,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,FAC,309,3,0003,0,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,302,FAC,326,EDM won Neu. Zone - WPG #12 JOKINEN vs EDM #4 HALL,EDMONTON OILERS_4_TAYLOR HALL,WINNIPEG JETS_12_OLLI JOKINEN,,,Neu. Zone,,,,WINNIPEG JETS_12_OLLI JOKINEN,WINNIPEG JETS_27_ERIC TANGRADI,WINNIPEG JETS_67_MICHAEL FROLIK,WINNIPEG JETS_33_DUSTIN BYFUGLIEN,WINNIPEG JETS_39_TOBIAS ENSTROM,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_64_NAIL YAKUPOV,EDMONTON OILERS_83_ALES HEMSKY,EDMONTON OILERS_4_TAYLOR HALL,EDMONTON OILERS_19_JUSTIN SCHULTZ,EDMONTON OILERS_21_ANDREW FERENCE,EDMONTON OILERS_40_DEVAN DUBNYK,,,0,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,FAC,302,3,0003,0,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,262,BLOCK,327,EDM #83 HEMSKY BLOCKED BY  WPG #39 ENSTROM- Wrist- Def. Zone,WINNIPEG JETS_39_TOBIAS ENSTROM,EDMONTON OILERS_83_ALES HEMSKY,,,Def. Zone,Wrist,,,WINNIPEG JETS_55_MARK SCHEIFELE,WINNIPEG JETS_40_DEVIN SETOGUCHI,WINNIPEG JETS_9_EVANDER KANE,WINNIPEG JETS_33_DUSTIN BYFUGLIEN,WINNIPEG JETS_39_TOBIAS ENSTROM,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_64_NAIL YAKUPOV,EDMONTON OILERS_83_ALES HEMSKY,EDMONTON OILERS_4_TAYLOR HALL,EDMONTON OILERS_2_JEFF PETRY,EDMONTON OILERS_21_ANDREW FERENCE,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,BLOCK,262,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,258,BLOCK,328,EDM #21 FERENCE BLOCKED BY  WPG #55 SCHEIFELE- Slap- Def. Zone,WINNIPEG JETS_55_MARK SCHEIFELE,EDMONTON OILERS_21_ANDREW FERENCE,,,Def. Zone,Slap,,,WINNIPEG JETS_55_MARK SCHEIFELE,WINNIPEG JETS_40_DEVIN SETOGUCHI,WINNIPEG JETS_9_EVANDER KANE,WINNIPEG JETS_33_DUSTIN BYFUGLIEN,WINNIPEG JETS_39_TOBIAS ENSTROM,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_64_NAIL YAKUPOV,EDMONTON OILERS_83_ALES HEMSKY,EDMONTON OILERS_4_TAYLOR HALL,EDMONTON OILERS_2_JEFF PETRY,EDMONTON OILERS_21_ANDREW FERENCE,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,BLOCK,258,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,257,FAC,330,WPG won Neu. Zone - WPG #55 SCHEIFELE vs EDM #26 ARCOBELLO,WINNIPEG JETS_55_MARK SCHEIFELE,EDMONTON OILERS_26_MARK ARCOBELLO,,,Neu. Zone,,,,WINNIPEG JETS_17_JAMES WRIGHT,WINNIPEG JETS_55_MARK SCHEIFELE,WINNIPEG JETS_9_EVANDER KANE,WINNIPEG JETS_8_JACOB TROUBA,WINNIPEG JETS_44_ZACH BOGOSIAN,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_26_MARK ARCOBELLO,EDMONTON OILERS_57_DAVID PERRON,EDMONTON OILERS_2_JEFF PETRY,EDMONTON OILERS_77_ANTON BELOV,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,FAC,257,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,225,BLOCK,331,EDM #77 BELOV BLOCKED BY  WPG #8 TROUBA- Wrist- Def. Zone,WINNIPEG JETS_8_JACOB TROUBA,EDMONTON OILERS_77_ANTON BELOV,,,Def. Zone,Wrist,,,WINNIPEG JETS_17_JAMES WRIGHT,WINNIPEG JETS_55_MARK SCHEIFELE,WINNIPEG JETS_9_EVANDER KANE,WINNIPEG JETS_8_JACOB TROUBA,WINNIPEG JETS_44_ZACH BOGOSIAN,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_26_MARK ARCOBELLO,EDMONTON OILERS_57_DAVID PERRON,EDMONTON OILERS_2_JEFF PETRY,EDMONTON OILERS_77_ANTON BELOV,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,BLOCK,225,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,222,TURN,332,WPG&nbsp;GIVEAWAY - #55 SCHEIFELE- Def. Zone,WINNIPEG JETS_55_MARK SCHEIFELE,,,,Def. Zone,,,,WINNIPEG JETS_17_JAMES WRIGHT,WINNIPEG JETS_55_MARK SCHEIFELE,WINNIPEG JETS_9_EVANDER KANE,WINNIPEG JETS_8_JACOB TROUBA,WINNIPEG JETS_44_ZACH BOGOSIAN,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_26_MARK ARCOBELLO,EDMONTON OILERS_57_DAVID PERRON,EDMONTON OILERS_2_JEFF PETRY,EDMONTON OILERS_77_ANTON BELOV,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,6,1,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,GIVE,222,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,217,BLOCK,333,EDM #2 PETRY BLOCKED BY  WPG #8 TROUBA- Wrist- Def. Zone,WINNIPEG JETS_8_JACOB TROUBA,EDMONTON OILERS_2_JEFF PETRY,,,Def. Zone,Wrist,,,WINNIPEG JETS_17_JAMES WRIGHT,WINNIPEG JETS_55_MARK SCHEIFELE,WINNIPEG JETS_9_EVANDER KANE,WINNIPEG JETS_8_JACOB TROUBA,WINNIPEG JETS_44_ZACH BOGOSIAN,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_26_MARK ARCOBELLO,EDMONTON OILERS_57_DAVID PERRON,EDMONTON OILERS_2_JEFF PETRY,EDMONTON OILERS_77_ANTON BELOV,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,BLOCK,217,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,210,MISS,334,EDM #2 PETRY- Wrist- Wide of Net- Off. Zone- 26 ft.,EDMONTON OILERS_2_JEFF PETRY,,,,Off. Zone,Wrist,Wide of Net,26,WINNIPEG JETS_17_JAMES WRIGHT,WINNIPEG JETS_55_MARK SCHEIFELE,WINNIPEG JETS_9_EVANDER KANE,WINNIPEG JETS_8_JACOB TROUBA,WINNIPEG JETS_44_ZACH BOGOSIAN,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_26_MARK ARCOBELLO,EDMONTON OILERS_57_DAVID PERRON,EDMONTON OILERS_2_JEFF PETRY,EDMONTON OILERS_77_ANTON BELOV,EDMONTON OILERS_40_DEVAN DUBNYK,,,0,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,MISS,210,3,0003,0,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,195,FAC,337,WPG won Def. Zone - WPG #12 JOKINEN vs EDM #27 GORDON,WINNIPEG JETS_12_OLLI JOKINEN,EDMONTON OILERS_27_BOYD GORDON,,,Def. Zone,,,,WINNIPEG JETS_12_OLLI JOKINEN,WINNIPEG JETS_19_JIM SLATER,WINNIPEG JETS_27_ERIC TANGRADI,WINNIPEG JETS_33_DUSTIN BYFUGLIEN,WINNIPEG JETS_39_TOBIAS ENSTROM,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_27_BOYD GORDON,EDMONTON OILERS_64_NAIL YAKUPOV,EDMONTON OILERS_6_JESSE JOENSUU,EDMONTON OILERS_19_JUSTIN SCHULTZ,EDMONTON OILERS_21_ANDREW FERENCE,EDMONTON OILERS_40_DEVAN DUBNYK,,,1,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,FAC,195,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,EV,179,FAC,339,EDM won Neu. Zone - WPG #12 JOKINEN vs EDM #27 GORDON,EDMONTON OILERS_27_BOYD GORDON,WINNIPEG JETS_12_OLLI JOKINEN,,,Neu. Zone,,,,WINNIPEG JETS_12_OLLI JOKINEN,WINNIPEG JETS_19_JIM SLATER,WINNIPEG JETS_27_ERIC TANGRADI,WINNIPEG JETS_33_DUSTIN BYFUGLIEN,WINNIPEG JETS_39_TOBIAS ENSTROM,WINNIPEG JETS_31_ONDREJ PAVELEC,EDMONTON OILERS_27_BOYD GORDON,EDMONTON OILERS_64_NAIL YAKUPOV,EDMONTON OILERS_57_DAVID PERRON,EDMONTON OILERS_19_JUSTIN SCHULTZ,EDMONTON OILERS_21_ANDREW FERENCE,EDMONTON OILERS_40_DEVAN DUBNYK,,,0,6,6,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,FAC,179,3,0003,0,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,PP,154,FAC,341,EDM won Off. Zone - WPG #18 LITTLE vs EDM #26 ARCOBELLO,EDMONTON OILERS_26_MARK ARCOBELLO,WINNIPEG JETS_18_BRYAN LITTLE,,,Off. Zone,,,,WINNIPEG JETS_18_BRYAN LITTLE,WINNIPEG JETS_16_ANDREW LADD,WINNIPEG JETS_5_MARK STUART,WINNIPEG JETS_8_JACOB TROUBA,WINNIPEG JETS_31_ONDREJ PAVELEC,,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_26_MARK ARCOBELLO,EDMONTON OILERS_6_JESSE JOENSUU,EDMONTON OILERS_19_JUSTIN SCHULTZ,EDMONTON OILERS_77_ANTON BELOV,EDMONTON OILERS_40_DEVAN DUBNYK,,,0,6,5,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,WINNIPEG JETS_31_ONDREJ PAVELEC_G,1,1,1200,1200,FAC,154,3,0003,0,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,SH,94,BLOCK,342,EDM #19 SCHULTZ BLOCKED BY  WPG #9 KANE- Snap- Def. Zone,WINNIPEG JETS_9_EVANDER KANE,EDMONTON OILERS_19_JUSTIN SCHULTZ,,,Def. Zone,Snap,,,WINNIPEG JETS_17_JAMES WRIGHT,WINNIPEG JETS_9_EVANDER KANE,WINNIPEG JETS_33_DUSTIN BYFUGLIEN,WINNIPEG JETS_44_ZACH BOGOSIAN,WINNIPEG JETS_31_ONDREJ PAVELEC,,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_26_MARK ARCOBELLO,EDMONTON OILERS_6_JESSE JOENSUU,EDMONTON OILERS_94_RYAN SMYTH,EDMONTON OILERS_19_JUSTIN SCHULTZ,EDMONTON OILERS_77_ANTON BELOV,,,1,6,5,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,,1,0,1200,1200,BLOCK,94,3,0003,1,,,,,,,0,0,
Tuesday, October 1, 2013,8:17,10:56,Rexall Place,16839,0003,WINNIPEG JETS,EDMONTON OILERS,3,PP,84,FAC,346,EDM won Off. Zone - WPG #18 LITTLE vs EDM #27 GORDON,EDMONTON OILERS_27_BOYD GORDON,WINNIPEG JETS_18_BRYAN LITTLE,,,Off. Zone,,,,WINNIPEG JETS_18_BRYAN LITTLE,WINNIPEG JETS_16_ANDREW LADD,WINNIPEG JETS_5_MARK STUART,WINNIPEG JETS_8_JACOB TROUBA,WINNIPEG JETS_31_ONDREJ PAVELEC,,EDMONTON OILERS_14_JORDAN EBERLE,EDMONTON OILERS_27_BOYD GORDON,EDMONTON OILERS_64_NAIL YAKUPOV,EDMONTON OILERS_4_TAYLOR HALL,EDMONTON OILERS_94_RYAN SMYTH,EDMONTON OILERS_19_JUSTIN SCHULTZ,,,0,6,5,,WINNIPEG JETS_31_ONDREJ PAVELEC_G,,1,0,1200,1200,FAC,84,3,0003,0,,,,,,,0,0,
